Target	TCGA_E2_A10E_01A_21R_A10J_07	TCGA_D8_A1JB_01A_11R_A13Q_07	TCGA_AR_A5QN_01A_12R_A28M_07	TCGA_LL_A50Y_01A_11R_A266_07	TCGA_B6_A0I5_01A_11R_A034_07	TCGA_D8_A141_01A_11R_A115_07	TCGA_E2_A14Q_01A_11R_A12D_07	TCGA_B6_A0I8_01A_11R_A034_07	TCGA_AC_A3HN_01A_11R_A213_07	TCGA_A2_A04V_01A_21R_A034_07	TCGA_A2_A1FW_01A_11R_A13Q_07	TCGA_C8_A12U_01A_11R_A115_07	TCGA_EW_A1PC_01B_11R_A21T_07	TCGA_5T_A9QA_01A_11R_A41B_07	TCGA_AN_A0AJ_01A_11R_A00Z_07	TCGA_A2_A04R_01A_41R_A109_07	TCGA_AR_A0TV_01A_21R_A084_07	TCGA_A8_A09R_01A_11R_A00Z_07	TCGA_E2_A1L7_01A_11R_A144_07	TCGA_BH_A42T_01A_11R_A24H_07
EARS2	10.93369065	10.93073734	11.14338321	11.09275714	11.42206477	11.77107674	10.93295289	11.63888838	10.76071995	11.31684718	11.35480034	11.73089465	10.48683502	11.68999797	10.87036472	11.04575966	12.1049263	11.34817487	10.23122118	11.23481743
ELOB	12.28308835	12.06339508	12.68977963	14.16828037	14.32326591	12.18580462	13.59082093	12.41494944	12.83506349	13.43632115	11.60362634	13.47661965	12.9275928	13.00351791	12.70973004	13.28294361	13.17539361	12.17804233	12.04678297	13.98076437
GGA2	12.17773097	12.89159386	12.88988417	12.32811389	11.89216331	12.50729912	12.51569984	12.30748545	12.51840728	13.03891899	12.5667676	12.76113565	11.74483384	12.19721669	12.7071434	12.73703604	14.32326591	12.91438513	12.09671515	12.55506839
AQP8	2.584962501	2.321928095	1.584962501	2.807354922	3.906890596	2	2.584962501	1.584962501	2.321928095	4.523561956	1	1	2	3.321928095	2.584962501	1	3.321928095	1	1.584962501	3.459431619
CPPED1	9.586839788	10.06474276	9.876516947	10.54012804	11.3459596	10.95201316	10.70043972	11.31741261	10.4314976	10.88034881	8.581200582	11.42731284	8.527477006	9.971543554	10.69696753	10.21188829	10.12670447	11.21431912	10.29347165	10.90162116
USP31	9.221587121	10.78626963	9.50779464	8.668884984	10.34540525	10.14593215	10.48884435	11.15608308	9.807354922	9.749869427	10.84235034	10.15608308	9.586839788	9.661778098	10.25266543	10.35424938	12.28540222	10.25384748	10.12670447	9.612868497
HMOX2	11.24019505	10.76983784	11.41837972	12.17648485	12.32727194	11.29001885	11.77725532	11.70433597	11.08148344	11.6022349	10.36084708	12.59572369	11.01680829	11.34872815	11.63571812	11.75196241	12.2868465	10.83289001	10.29576893	12.19936562
DNAJA3	11.43879185	11.58824615	11.77519873	11.72024426	12.19044202	11.8419574	11.91064273	12.44035012	11.50183718	12.05833003	11.73809226	13.35961231	11.32979634	12.05731488	12.35038674	12.36468186	12.95837146	11.71295682	11.53818893	12.19044202
BFAR	11.84666568	11.56319627	11.65150022	11.69783636	12.06810648	11.81498294	12.07179752	12.21280033	11.54834029	12.43358544	12.16804527	12.11309098	11.68650053	11.45532722	12.0877943	12.60408986	12.30919211	11.4812949	11.11699368	11.86611979
SALL1	6.614709844	5.087462841	5.523561956	6.14974712	5.930737338	8.14974712	4.857980995	7.442943496	7.813781191	5.285402219	6.022367813	1	8	1.584962501	5.857980995	7.483815777	3.321928095	7.62935662	7.531381461	5.95419631
TOX3	7.727920455	10.75238065	12.30206767	8.710806434	9.733015322	9.691743519	11.88073144	12.91606605	8.344295908	9.929258409	11.30092449	9.707359132	10.78299821	11.70822173	9.465566405	12.43645129	12.67595703	9.169925001	12.22701419	8.900866808
RBL2	12.67749943	13.00070427	13.72056492	9.586839788	9.385862401	11.84313591	12.05324713	12.71960273	11.47775827	11.5137276	12.99506047	11.69392249	11.3777528	11.0175044	11.58590145	11.39927792	11.74104558	11.80574387	11.04780555	10.87190524
QPRT	7.658211483	10.42940674	8.758223215	11.93957921	7.948367232	7.665335917	7.826548487	10.03754695	9.726218159	7.118941073	7.918863237	12.13538865	9.668884984	11.20640391	7.832890014	8.159871337	8.87958325	10.56700537	8.22881869	11.50581155
XYLT1	10.09803208	9.836050355	10.35314683	8.603626345	9.233619677	11.36303963	9.447083226	10.52258153	10.67419227	11.11113567	9.764871591	9.036173613	9.063395081	8.129283017	9.189824559	12.27961058	11.8061468	10.62844554	10.43045255	10.5574637
PYCARD	10.66266838	9.556506055	10.07012094	12.89216331	12.28742381	10.23122118	11.55842071	9.434628228	10.87498135	10.14974712	9.197216693	9.763212367	10.73555602	9.162391329	9.469641817	9.172427509	8.087462841	9.924812504	8.154818109	12.8008999
RPGRIP1L	10.72877085	9.642051693	10.90086681	8.044394119	8.665335917	9.30833903	9.335390355	10.00702727	8.994353437	8.562242424	9.37721053	10.04165915	9.328674927	9.927777962	9.625708843	9.262094845	9.726218159	9.273795599	8.73470962	9.290018847
MAZ	8.873444113	9.283088353	9.296916207	9.403012024	9.558420713	9.776433032	10.02375435	9.636624621	9.791162889	9.912889336	9.851749041	10.28886607	9.571752644	10.12153352	10.34651373	10.43879185	10.31174832	9.861086906	9.074141463	10.69696753
STX4	9.87958325	10.32867493	11.04507705	12.33734315	11.96866679	11.16427844	11.67375074	10.95419631	11.35974956	11.42206477	9.871905238	11.5849625	10.80009099	10.6411486	11.15165083	10.58965115	11.2632692	10.89935692	10.21916852	11.78258876
CDIPT	10.81698362	12.20028561	12.23750875	13.06928192	13.0221944	12	12.46352437	12.29289676	12.09077405	13.2229458	11.78463485	12.56033283	11.63208641	12.14656868	12.02132703	12.29920802	13.37964912	11.71810471	11.79887677	12.90820495
BCKDK	10.57459353	11.2737956	11.11894107	12.59128858	12.52012755	11.99010396	11.93147623	11.48934624	11.48028532	11.90312868	11.32361776	11.94141447	11.53478921	11.90989308	12.28337779	11.55985504	12.60014522	11.23361968	10.72877085	12.09671515
KAT8	9.995767151	10.86495992	10.85486838	12.37910757	12.4252159	11.25089054	11.76735685	11.61010206	10.99081308	11.80574387	10.71681946	11.35314683	10.70217269	10.83841608	10.92999806	11.29404631	11.53867395	10.43045255	10.21916852	11.62067804
NOMO1	11.35974956	11.5372184	11.10787091	12.43697175	11.47015044	11.09671515	11.27496047	11.8181827	11.15165083	11.10983065	10.78135971	12.81137469	11.61240779	10.86186234	11.38747887	12.24436384	12.42940674	11.2485206	10.53040634	11.57222651
IL21R	7.044394119	8.238404739	6	7.665335917	6.686500527	9.995767151	5.672425342	5.426264755	8.21916852	7.055282436	6.129283017	7.62935662	5.584962501	5.672425342	8.566054038	5	8.584962501	8.238404739	8.422064766	7.189824559
SYT17	10.15987134	9.948367232	7.930737338	11.03273453	11.6110248	9.184875343	9.092757141	10.72706956	9.459431619	11.28193003	7.159871337	6.614709844	9.103287808	10.15481811	9.236014192	8.829722735	9.951284715	6.375039431	8.54303182	10.027906
TMC5	11.28713519	11.43879185	10.97727992	11.02652344	13.41798433	12.83011903	11.44138803	10.98299357	11.97226185	11.46454575	9.079484784	8.487840034	10.96722626	10.68650053	10.79928162	8.442943496	12.79988869	7.714245518	7.727920455	8.603626345
CCP110	11.11504365	10.83683936	10.67507492	10.40514146	10.36959735	11.01820018	11.49235395	11.01122726	10.89708913	11.18611424	10.99152185	11.13057056	10.98655315	10.0768156	12.05968245	11.34207467	11.90801726	10.40194612	11.51026967	10.57459353
VPS35L	11.4943556	11.8587581	10.14210706	11.57884439	12.48205163	12.25620869	12.40806432	11.05731488	11.66755511	12.08646799	10.02513956	11.95564991	11.79725622	10.96938652	9.853309555	10.96578428	11.98121049	11.3885555	10.49785184	10.4252159
SLC6A2	3.169925001	2.807354922	3	0	2	1	3.906890596	0	4	2.321928095	2	2	0	0	1.584962501	1	0	2	1.584962501	0
RNF40	10.81217731	10.97513146	12.09638573	11.29001885	11.71166697	12.31203206	12.40247917	12.30092449	12.00947875	12.42022342	11.55026581	12.08048446	12.15291858	12.21856324	12.53527538	11.79806672	13.01941698	12.19936562	11.85135865	12.34290803
KNOP1	9.797661526	10.05663772	9.824958741	10.64655871	10.36741475	10.12541347	10.39553414	10.85408918	9.381542951	10.73893668	10.27146303	11.26971112	10.00422047	10.38478375	10.73809226	10.11113567	11.10721708	10.62021983	9.665335917	10.71166697
AQP9	7.426264755	3.459431619	4.95419631	3.321928095	4.754887502	5.554588852	1.584962501	3.700439718	7.303780748	8.044394119	5.087462841	5.95419631	6.129283017	7.50779464	9.269126679	7.64385619	7.768184325	7.539158811	6.022367813	4.95419631
AAGAB	12.62867336	12.06238349	12.27408691	12.69174352	12.02928723	11.70173964	12.69501074	12.35066299	12.11080953	12.29892174	12.23541594	12.24138736	11.28077077	12.85057755	11.96397979	11.72536626	12.11471839	12.49535539	12.38936246	12.69718478
IQCH	8.54303182	7.554588852	7.8008999	7.693486957	7.77478706	7.21916852	8.199672345	7.807354922	7.169925001	8.233619677	9.584962501	7.118941073	6.614709844	7.87036472	7.686500527	6.392317423	7.17990909	7.851749041	7.577428828	7.50779464
LACTB	11.46454575	10.30035256	10.32080055	10.75154406	9.912889336	10.07815081	9.894817763	9.71596199	9.791162889	10.58308277	9.192292814	10.55362929	8.988684687	10.78463485	10.39446269	10.37503943	10.1382718	10.34762137	9.674192268	10.44604941
CORO2B	6.894817763	7.539158811	7.577428828	6.714245518	7.857980995	7.894817763	7.965784285	7.74819285	8.30833903	6.988684687	9.087462841	6.539158811	6.658211483	4.169925001	5.882643049	7.483815777	5.807354922	6.942514505	7.434628228	7.73470962
CSK	11.27262978	12.10197567	11.6110248	12.41283444	12.37422443	12.25944905	11.55842071	11.36632221	11.83051521	11.67109873	10.54978467	12.24406646	10.906139	12.18889787	11.77807713	11.74693414	11.44553222	11.58355293	12.41468524	12.38235383
HERC1	12.28973074	12.81458247	11.90048948	11.203348	11.02513956	12.32446186	12.11439305	12.14561378	12.69718478	12.50233458	12.67595703	11.45738088	10.80009099	10.87190524	11.36686859	11.94434603	13.06978539	12.65977296	11.31571566	11.63163181
TRIP4	10.75655632	10.92777796	10.6110248	11.02859678	10.85953479	10.50680344	11.06877828	10.76735685	10.41785251	10.59898297	10.59525748	11.28424575	10.27262978	11.19290922	10.63934071	10.85564717	10.28886607	10.58777752	9.714245518	10.51076417
MTFMT	8.77478706	9.324180547	8.921840937	9.663558104	9.17990909	8.768184325	8.891783703	8.939579214	8.707359132	8.939579214	8.618385502	9.586839788	8.459431619	9.864186145	9.01402047	9.231221181	9.002815016	8.682994584	8.060695932	9.278449458
RASL12	8.189824559	8.900866808	8.77478706	8.209453366	9.074141463	8.731319031	8.413627929	9.098032083	9.581200582	8.894817763	7.700439718	7.357552005	8.459431619	8.005624549	7.894817763	9.025139562	7.599912842	7.6794801	7.46760555	8.6794801
AP3B2	9.22881869	8.139551352	9.049848549	5.392317423	6.442943496	6.129283017	7.77478706	6.741466986	7.321928095	5	8.84862294	8.184875343	4.247927513	7.960001932	1	4.584962501	3.459431619	11.22037833	12.00912879	8.233619677
ACSBG1	3.459431619	2.807354922	3.169925001	2	3.807354922	3.459431619	3.700439718	3.584962501	3.459431619	3.906890596	2.584962501	4.087462841	2	5.247927513	4	3.906890596	2.807354922	3	2	3
IGDCC4	7.199672345	8.370687407	8.016808288	5.491853096	6.442943496	8.266786541	7.62935662	8.903881846	9.154818109	7.714245518	7.357552005	5.754887502	8.266786541	4.321928095	6.459431619	7.700439718	7.721099189	7.826548487	7.06608919	7.129283017
RAB11A	13.98788573	14.66855263	14.09762067	13.31089675	13.73566179	13.15022328	13.99382294	13.49423058	13.30092449	14.04106019	13.43775207	14.19982568	12.55674553	13.03651707	12.86341196	13.40407714	13.03101191	13.56510208	12.76155123	13.20808191
CTSH	12.8494051	13.2812056	13.81137469	13.9854862	13.0101784	13.02271457	12.50133962	12.80473605	13.37964912	11.69348696	11.24198315	14.43729693	11.97477307	11.30833903	12.31628153	10.94617524	13.26414934	12.574357	13.39043769	13.14863546
TTC23	9.659995892	9.030667136	8.511752654	9.192292814	9.663558104	9.857980995	9.226412193	8.588714636	9.157346935	8.422064766	8.50779464	8.558420713	8.405141463	9.766528909	8.312882955	8.945443836	9.011227255	8.658211483	7.918863237	10.46147945
CD276	12.61309879	12.61539974	12.46735081	12.64565843	12.5696183	13.41587378	12.38990017	12.47015044	13.22641219	12.94781955	11.94727165	13.87872151	12.1692987	11.55698496	12.31316648	12.69913863	12.10656294	12.90914305	12.65396464	13.23691111
FAH	12.0202855	11.09143539	10.89708913	12.95146686	12.07915141	11.04028972	12.14370208	11.86147468	12.59688857	11.12670447	10.8153833	11.63072216	11.32136443	12.41415668	11.08480839	11.16553514	11.50729912	11.12153352	10.90914305	13.96217303
CEMIP	8.87036472	7.451211112	7.882643049	9.463524373	9.008428622	12.11926538	8.13442632	8.199672345	8.888743249	10.40726776	8.459431619	6.189824559	8.614709844	9.157346935	8.348728154	10.69087101	8.383704292	10.50680344	8.924812504	8.744833837
RPAP1	10.47269084	10.52845411	10.66444728	10.33873638	10.78708632	10.39874369	10.30149619	11.3426303	10.5526691	10.45018025	10.96289601	10.82575383	10.357552	11.46403515	10.94909716	10.93884446	10.55842071	11.16239133	10.29001885	10.58965115
HOMER2	9.5980525	11.16867212	11.12863881	9.310612782	13.0891194	10.56985561	10.67507492	12.21219237	9.665335917	12.05629901	12.197831	12.01576349	9.714245518	8.447083226	10.09539702	12.45327063	11.71639079	11.00562455	11.27204652	11.40567333
EHD4	12.09275714	11.80896417	12.39767463	11.48884435	11.49785184	11.90237511	12.19321732	11.51865316	12.20273604	12.03617361	11.17492568	11.6891244	11.31004468	10.91214086	11.24495839	11.96470186	11.63208641	11.95310515	10.98868469	11.62890115
TMEM87A	13.21036695	12.22701419	12.69283342	12.70022295	12.40354468	12.17492568	12.62479546	12.80170836	12.57719277	12.28713519	12.79360331	12.57577558	11.19660213	12.39553414	12.25679839	12.63117706	12.01506653	12.44216597	11.38963134	10.63117706
ZNF106	12.23212108	12.43645129	12.47421294	11.10590851	11.26502894	12.36959735	11.92814822	12.32642949	12.53988579	11.67463366	13.13089227	11.21674586	11.03891899	11.56605404	11.59665567	11.4325419	12.02825143	12.51889899	12.34374092	10.88111396
CEP152	7.918863237	7.787902559	7.839203788	7.098032083	7.266786541	7.965784285	7.50779464	8.22881869	7.62935662	8.224001674	9.17990909	9.025139562	8.724513853	8.290018847	8.696967526	9.049848549	8.483815777	8.417852515	8.751544059	8.361943774
ATP8B4	7.459431619	8.082149041	7.409390936	7.539158811	6.686500527	8.339850003	7.129283017	7.033423002	8.139551352	6.906890596	7.864186145	6.50779464	5.523561956	6.285402219	6.491853096	6.357552005	7.14974712	7.636624621	6.894817763	6.614709844
OCA2	1.584962501	4.906890596	3	0	2.807354922	0	4	1	2.807354922	0	1	0	0	0	0	3.906890596	0	0	1	1
DTWD1	10.35424938	10.33091688	10.06474276	10.43775207	10.48179943	9.992938336	10.52552081	9.741466986	10.22520744	10.60825482	10.21188829	9.851749041	8.900866808	10.16616308	9.955649908	10.39553414	9.594324604	9.792790294	9.177419538	9.419960178
TGM5	3.807354922	5.357552005	2.807354922	3.321928095	4	6.807354922	5.392317423	3.906890596	5.727920455	4.247927513	4.087462841	3.584962501	2.584962501	1.584962501	0	3.700439718	3.584962501	4	4.169925001	3.584962501
FAM189A1	4.584962501	4.700439718	5.754887502	6.247927513	4.523561956	8.909893084	3.906890596	4.459431619	8.312882955	5.807354922	7.118941073	5.169925001	6.169925001	4.169925001	4.087462841	5.459431619	1.584962501	9.25502857	3.459431619	4.169925001
GABPB1	10.44086917	10.25266543	9.894817763	9.86727874	10.46352437	10.17242751	10.57837269	10.23481743	9.531381461	11.01471793	11.37721053	11.75238065	10.2632692	10.65105169	11.08214904	11.03754695	10.01541505	10.26795708	10.2644426	9.796039609
TJP1	12.74945047	12.27670602	12.19660213	11.3553511	12.15355203	12.58730873	12.6891244	12.64295422	12.65731845	12.49210354	12.35176744	11.46505617	10.68123841	12.11374217	11.79603961	12.41018632	11.83999107	12.34346334	11.24317398	11.62798978
BMF	10.25974326	10.55842071	10.14082977	10.03479896	9.645658432	9.962896005	9.710806434	11.59198977	10.99576715	10.47370575	11.55218876	9.394462695	11.49034951	10.68299458	10.61654884	10.42206477	9.13442632	11.03754695	11.19105921	9.620219826
DMXL2	11.10459875	10.30492167	9.876516947	8.851749041	9.269126679	10.08347933	10.5372184	10.50084188	10.64475759	9.659995892	10.57837269	10.51963625	9.257387843	9.407267764	10.06474276	10.08613623	10.63390341	11.45738088	9.990103964	8.731319031
SCG3	1.584962501	2.807354922	2.584962501	0	4.392317423	2.321928095	1	1	2	0	2.584962501	2.321928095	2.584962501	1.584962501	4.906890596	1	2.321928095	12.29347165	3.700439718	0
DNAJC17	10.203348	8.661778098	9.601770788	11.54109662	11.11634396	9.187352073	9.862637358	9.596189756	9.887220615	9.796039609	9.030667136	9.142107057	8.968666793	10.58402294	9.569855608	9.601770788	8.768184325	8.787902559	8.951284715	9.583082768
EIF3J	12.20731943	11.77848786	12.01611184	11.64069684	12.51569984	11.97441459	11.97906787	12.04234338	11.7652861	12.25886043	12.24317398	12.36112133	11.48834228	12.35782688	12.17242751	12.21522963	12.08613623	11.8273427	12.1341054	11.19537221
SPG11	12.57790084	12.64678369	12.40753333	11.2997804	11.55458885	12.5112585	12.38532318	12.26766454	12.45352787	11.44397954	12.69870467	12.57908018	11.26912668	12.04712391	11.78135971	12.10197567	12.06474276	12.87459719	11.74819285	11.03066714
RHOV	9.759888183	10.96217303	11.33091688	11.8474489	12.46938744	9.677719642	10.87113518	10.69522829	9.584962501	8.584962501	7.022367813	9.45532722	10.15355203	11.40886044	9.566054038	9.385862401	5.832890014	9.204571144	7.882643049	11.41309898
VPS18	11.10721708	10.78053977	11.29691621	11.99223026	11.44086917	11.14974712	11.14146856	11.24019505	11.32755264	10.51569984	10.50779464	10.75988818	10.33650656	11.3459596	10.4325419	10.76071995	10.58590145	11.26912668	10.29691621	10.75405237
OIP5	5.727920455	4.700439718	5.554588852	5	4.754887502	4	6.169925001	4.523561956	5.129283017	6.475733431	6.22881869	6.807354922	6.977279923	7.442943496	7.159871337	7.238404739	6.686500527	5.523561956	6.754887502	5.584962501
SLC30A4	9.394462695	10.15608308	9.09011242	8.475733431	9.016808288	9.668884984	9.047123912	9.074141463	9.008428622	9.438791853	10.37721053	9.28077077	7.876516947	8.554588852	7.768184325	9.992938336	9.187352073	9.710806434	7.882643049	7.087462841
BLOC1S6	11.7477734	11.92369888	11.5512276	11.25266543	11.48431942	11.7874945	11.53235593	11.3089078	11.51717725	11.77478706	12.00947875	11.52454172	10.72706956	11.34318572	11.57459353	11.87766757	11.15101654	11.66088727	11.61700823	10.68737568
MYEF2	10.89708913	9.997179481	10.39016896	8.654636029	10.56128795	9.782998209	10.00982862	10.83051521	9.779719355	10.31061278	11.90951811	10.54592977	10.01402047	10.37177664	10.80976813	10.90086681	10.48784003	11.20151134	10.66088727	9.826548487
SGK3	8.038918989	9.719388821	8.370687407	10.24436384	12.01436924	9.537218401	10.10197567	9.511752654	8.339850003	10.25384748	8.758223215	11.10131915	8.86727874	10.50779464	11.6183855	10.14847658	10.55458885	7.577428828	11.32755264	9.052568051
PDGFRL	10.09934781	9.702172685	10.44397954	9.250298418	10.97010589	11.87805091	10.00281502	9.982993575	11.27496047	11.15355203	9.346513733	9.497851837	10.92109709	7.971543554	9.28771238	9.865733271	7.199672345	10.89784546	8.988684687	10.19475685
CSPP1	10.13699111	10.4655664	9.808964175	9.245552706	10.59618976	9.992938336	9.881113961	11.1401907	9.902375114	9.71596199	10.63753055	10.27496047	10.58308277	10.48381578	11.64024494	10.70043972	10.20089861	9.567956075	10.85252951	10.23002044
ZDHHC2	8.159871337	10.68035952	9.550746785	8.426264755	8.672425342	9.73470962	10.65999589	8.21916852	9.044394119	10.47471995	10.1959873	9.840777924	7.312882955	7.098032083	8.622051819	9.915879379	7.693486957	10.34540525	9.647458426	8.169925001
BRF2	7.882643049	8.710806434	11.78790256	7.87036472	7.971543554	8.348728154	8.033423002	10.3376219	8.321928095	8.924812504	8.027905997	8.442943496	8.918863237	10.70043972	7.64385619	9.063395081	8.405141463	9.445014846	8.321928095	9.35974956
TRIM35	10.09407769	9.667111542	9.93516505	8.968666793	10.47370575	10.36303963	10.36741475	9.957102042	10.07012094	9.142107057	8.891783703	9.084808388	10.00562455	9.83447105	8.826548487	10.62662165	9.172427509	10.2911707	9.495855027	9.440869168
